Codigo distrito,Nombre tipo zona,Nit cliente-sucursal,Recency,Monetary,Frequency,Distrito-Nombretipozona,Cluster
10,Mayorista,830014650-1,8,8889,6,10-Mayorista,Cluster 2
10,Mayorista,830018716-1,24,73493,22,10-Mayorista,Cluster 2
10,Mayorista,830020016-1,23,22331,7,10-Mayorista,Cluster 2
10,Mayorista,830023178-2,24,746283,12,10-Mayorista,Cluster 0
10,Mayorista,830034195-1,16,1140,1,10-Mayorista,Cluster 2
10,Mayorista,830040184-1,24,1290949,24,10-Mayorista,Cluster 4
10,Mayorista,830040359-1,8,923,4,10-Mayorista,Cluster 2
10,Mayorista,830046440-1,23,43285,21,10-Mayorista,Cluster 2
10,Mayorista,830048811-1,21,476148,14,10-Mayorista,Cluster 0
10,Mayorista,830049630-1,24,2674858,24,10-Mayorista,Cluster 3
10,Mayorista,830054613-1,24,130479,17,10-Mayorista,Cluster 2
10,Mayorista,830055353-1,17,65376,7,10-Mayorista,Cluster 2
10,Mayorista,830058778-2,4,14400,1,10-Mayorista,Cluster 2
10,Mayorista,830067680-1,24,24154,20,10-Mayorista,Cluster 2
10,Mayorista,830073623-2,6,2039,1,10-Mayorista,Cluster 2
10,Mayorista,830077655-1,4,10500,1,10-Mayorista,Cluster 2
10,Mayorista,830083737-2,22,156488,12,10-Mayorista,Cluster 2
10,Mayorista,830083914-1,24,38737,11,10-Mayorista,Cluster 2
10,Mayorista,830087030-1,24,796752,22,10-Mayorista,Cluster 0
10,Mayorista,830091401-1,24,260012,24,10-Mayorista,Cluster 2
10,Mayorista,830093779-2,23,553641,7,10-Mayorista,Cluster 0
10,Mayorista,830100116-1,23,110658,8,10-Mayorista,Cluster 2
10,Mayorista,830100330-1,23,227345,21,10-Mayorista,Cluster 2
10,Mayorista,830100713-1,24,96250,20,10-Mayorista,Cluster 2
10,Mayorista,830103572-1,24,1724052,24,10-Mayorista,Cluster 4
10,Mayorista,830104914-1,23,1245515,23,10-Mayorista,Cluster 4
10,Mayorista,830110373-1,3,346,1,10-Mayorista,Cluster 2
10,Mayorista,830111876-1,24,1608526,22,10-Mayorista,Cluster 4
10,Mayorista,830113905-1,20,792826,12,10-Mayorista,Cluster 0
10,Mayorista,830113914-1,23,67477,8,10-Mayorista,Cluster 2
10,Mayorista,830115508-1,24,196135,23,10-Mayorista,Cluster 2
10,Mayorista,830142687-2,24,516714,12,10-Mayorista,Cluster 0
10,Mayorista,830143623-1,19,49675,11,10-Mayorista,Cluster 2
10,Mayorista,830504242-1,3,963,1,10-Mayorista,Cluster 2
10,Mayorista,860035660-1,2,1090,1,10-Mayorista,Cluster 2
10,Mayorista,860037521-1,24,16479,21,10-Mayorista,Cluster 2
10,Mayorista,860045752-1,24,1936901,24,10-Mayorista,Cluster 3
10,Mayorista,860047066-1,22,29868,11,10-Mayorista,Cluster 2
10,Mayorista,860053274-1,24,1394832,24,10-Mayorista,Cluster 4
10,Mayorista,860066665-1,24,71670,24,10-Mayorista,Cluster 2
10,Mayorista,860075508-1,23,503363,10,10-Mayorista,Cluster 0
10,Mayorista,860400602-1,19,557376,19,10-Mayorista,Cluster 0
10,Mayorista,860403166-1,24,12863,11,10-Mayorista,Cluster 2
10,Mayorista,860505345-1,22,264210,12,10-Mayorista,Cluster 2
10,Mayorista,860517209-1,24,2572714,23,10-Mayorista,Cluster 3
10,Mayorista,860523795-1,24,6223604,24,10-Mayorista,Cluster 1
10,Mayorista,860528396-2,24,446069,18,10-Mayorista,Cluster 0
10,Mayorista,860530386-1,24,1215883,22,10-Mayorista,Cluster 4
10,Mayorista,860530667-1,22,2070,2,10-Mayorista,Cluster 2
10,Mayorista,860531302-1,21,527641,9,10-Mayorista,Cluster 0
10,Mayorista,860534561-1,23,53886,16,10-Mayorista,Cluster 2
10,Mayorista,900009495-1,24,2176381,23,10-Mayorista,Cluster 3
10,Mayorista,900010698-1,7,3405,2,10-Mayorista,Cluster 2
10,Mayorista,900013102-1,24,2800205,19,10-Mayorista,Cluster 3
10,Mayorista,900016752-1,23,5587,7,10-Mayorista,Cluster 2
10,Mayorista,900024204-1,23,481630,16,10-Mayorista,Cluster 0
10,Mayorista,900027987-1,24,287245,20,10-Mayorista,Cluster 2
10,Mayorista,900034680-1,20,6115,4,10-Mayorista,Cluster 2
10,Mayorista,900035584-1,24,33710,16,10-Mayorista,Cluster 2
10,Mayorista,900036968-1,23,17144,12,10-Mayorista,Cluster 2
10,Mayorista,900039569-1,11,314,1,10-Mayorista,Cluster 2
10,Mayorista,900043394-2,22,358663,6,10-Mayorista,Cluster 0
10,Mayorista,900057203-1,4,2000,1,10-Mayorista,Cluster 2
10,Mayorista,900064101-1,23,57454,16,10-Mayorista,Cluster 2
10,Mayorista,900065417-1,24,140673,6,10-Mayorista,Cluster 2
10,Mayorista,900066867-1,22,7244,8,10-Mayorista,Cluster 2
10,Mayorista,900074348-1,20,1094927,19,10-Mayorista,Cluster 4
10,Mayorista,900086194-1,18,8835,3,10-Mayorista,Cluster 2
10,Mayorista,900091899-1,24,1139248,23,10-Mayorista,Cluster 4
10,Mayorista,900111516-2,23,92858,11,10-Mayorista,Cluster 2
10,Mayorista,900156826-1,1,1899,1,10-Mayorista,Cluster 2
10,Mayorista,900193327-1,24,36011,20,10-Mayorista,Cluster 2
10,Mayorista,900209702-1,24,41825,23,10-Mayorista,Cluster 2
10,Mayorista,900310127-1,17,7753,1,10-Mayorista,Cluster 2
10,Mayorista,900314764-1,24,779140,24,10-Mayorista,Cluster 0
10,Mayorista,900338459-1,3,75,1,10-Mayorista,Cluster 2
10,Mayorista,900347689-1,2,227,1,10-Mayorista,Cluster 2
10,Mayorista,900348994-1,23,31575,6,10-Mayorista,Cluster 2
10,Mayorista,900350133-1,19,1402,5,10-Mayorista,Cluster 2
10,Mayorista,900354491-1,23,122551,11,10-Mayorista,Cluster 2
10,Mayorista,900360580-1,23,34064,13,10-Mayorista,Cluster 2
10,Mayorista,900368462-1,24,9756,3,10-Mayorista,Cluster 2
10,Mayorista,900377398-1,23,43909,12,10-Mayorista,Cluster 2
10,Mayorista,900378966-1,23,5280283,23,10-Mayorista,Cluster 1
10,Mayorista,900382762-1,24,4535,14,10-Mayorista,Cluster 2
10,Mayorista,900385108-1,13,5258,8,10-Mayorista,Cluster 2
10,Mayorista,900389975-1,19,21967,11,10-Mayorista,Cluster 2
10,Mayorista,900405204-1,24,95403,24,10-Mayorista,Cluster 2
10,Mayorista,900410143-1,19,1870,4,10-Mayorista,Cluster 2
10,Mayorista,900435536-1,24,79403,23,10-Mayorista,Cluster 2
10,Mayorista,900436518-1,10,177,1,10-Mayorista,Cluster 2
10,Mayorista,900452504-1,24,40616,13,10-Mayorista,Cluster 2
10,Mayorista,900464016-1,24,15276,9,10-Mayorista,Cluster 2
10,Mayorista,900482564-1,24,106843,13,10-Mayorista,Cluster 2
10,Mayorista,900503041-1,23,773624,21,10-Mayorista,Cluster 0
10,Mayorista,900536693-1,9,2581,2,10-Mayorista,Cluster 2
10,Mayorista,900551058-1,23,467322,11,10-Mayorista,Cluster 0
10,Mayorista,900566818-1,23,43002,14,10-Mayorista,Cluster 2
10,Mayorista,900566929-1,24,1109070,24,10-Mayorista,Cluster 4
10,Mayorista,900573060-1,23,382433,13,10-Mayorista,Cluster 0
10,Mayorista,900585886-1,24,105866,20,10-Mayorista,Cluster 2
10,Mayorista,900589201-1,23,27444,7,10-Mayorista,Cluster 2
10,Mayorista,900595362-1,10,11815,2,10-Mayorista,Cluster 2
10,Mayorista,900596613-1,24,11478,10,10-Mayorista,Cluster 2
10,Mayorista,900614548-1,23,82030,13,10-Mayorista,Cluster 2
10,Mayorista,900637254-1,24,302236,23,10-Mayorista,Cluster 2
10,Mayorista,900640483-1,24,109620,21,10-Mayorista,Cluster 2
10,Mayorista,900751920-1,24,1287552,24,10-Mayorista,Cluster 4
10,Mayorista,900756575-1,24,35798,15,10-Mayorista,Cluster 2
10,Mayorista,900800595-1,24,637043,22,10-Mayorista,Cluster 0
10,Mayorista,900818268-1,23,23308,19,10-Mayorista,Cluster 2
10,Mayorista,900878870-1,5,9449,1,10-Mayorista,Cluster 2
10,Mayorista,900910474-1,24,23999,14,10-Mayorista,Cluster 2
10,Mayorista,900922603-2,8,110399,3,10-Mayorista,Cluster 2
10,Mayorista,900963403-1,23,329408,19,10-Mayorista,Cluster 0
10,Mayorista,901007744-1,19,624,4,10-Mayorista,Cluster 2
10,Mayorista,901016710-1,24,1051807,23,10-Mayorista,Cluster 4
10,Mayorista,901041151-1,23,1940,5,10-Mayorista,Cluster 2
10,Mayorista,901065634-1,7,53971,6,10-Mayorista,Cluster 2
10,Mayorista,901114634-1,24,51000,19,10-Mayorista,Cluster 2
10,Mayorista,901124039-1,24,1302665,23,10-Mayorista,Cluster 4
10,Mayorista,901147138-1,24,152460,23,10-Mayorista,Cluster 2
10,Mayorista,901151389-1,24,60369,3,10-Mayorista,Cluster 2
10,Mayorista,901151631-1,23,172100,12,10-Mayorista,Cluster 2
10,Mayorista,901171366-1,24,214437,22,10-Mayorista,Cluster 2
10,Mayorista,901198747-1,23,11538,10,10-Mayorista,Cluster 2
10,Mayorista,901201797-1,2,24,1,10-Mayorista,Cluster 2
10,Mayorista,901219628-1,23,611,2,10-Mayorista,Cluster 2
10,Mayorista,901236688-1,24,34830,11,10-Mayorista,Cluster 2
10,Mayorista,901243602-1,23,678368,14,10-Mayorista,Cluster 0
10,Mayorista,901247205-1,23,31457,20,10-Mayorista,Cluster 2
10,Mayorista,901251520-1,24,32872,4,10-Mayorista,Cluster 2
10,Mayorista,901259065-1,19,4477,1,10-Mayorista,Cluster 2
10,Mayorista,901268698-1,21,8275,2,10-Mayorista,Cluster 2
10,Mayorista,901270910-1,22,26919,2,10-Mayorista,Cluster 2
10,Mayorista,901274276-1,17,1100,1,10-Mayorista,Cluster 2
10,Mayorista,901275139-1,23,342497,21,10-Mayorista,Cluster 0
10,Mayorista,901284425-1,14,2903,1,10-Mayorista,Cluster 2
10,Mayorista,901292534-1,24,122712,23,10-Mayorista,Cluster 2
10,Mayorista,901319740-1,23,144215,14,10-Mayorista,Cluster 2
10,Mayorista,901352832-1,16,256,1,10-Mayorista,Cluster 2
10,Mayorista,901355802-1,3,46,1,10-Mayorista,Cluster 2
10,Mayorista,901364491-1,23,571,1,10-Mayorista,Cluster 2
10,Mayorista,901409402-1,24,86465,23,10-Mayorista,Cluster 2
10,Mayorista,901472025-1,23,9210,1,10-Mayorista,Cluster 2
10,Mayorista,901473855-1,17,5207,1,10-Mayorista,Cluster 2
10,Mayorista,901477184-1,5,410,1,10-Mayorista,Cluster 2
10,Mayorista,901480102-1,5,7300,1,10-Mayorista,Cluster 2
10,Mayorista,901486541-1,14,4486,2,10-Mayorista,Cluster 2
10,Mayorista,901516709-1,23,26506,2,10-Mayorista,Cluster 2
10,Mayorista,91450060-1,24,31194,4,10-Mayorista,Cluster 2
